drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,lexRatio,anger_roll_mean,anticipation_roll_mean,arousal_roll_mean,disgust_roll_mean,dominance_roll_mean,fear_roll_mean,joy_roll_mean,sadness_roll_mean,surprise_roll_mean,trust_roll_mean,valence_roll_mean
comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"
          
Joseph

          
(sitzt im Lehnstüehl mit eme Federwisch in de
                        Hànd)
                    

          
's hat's doch noch nie kei Bedienter besser g'ha as
                        ich!... niene thàt ich eso ne Platz finde!... mi Herr
                        isch Astronom, das heisst mit andere Worte, er isch
                        narràchtig... er isch awer güet z'ha... wenn ich ihm
                        nur allewil Recht gib un si Specktifig un si Weltkugle
                        dert abstàib, so geht alles güet
(er steht uf)
, er
                        bekümmert sich sunscht um nit... er isch allewil in de
                        Wulke... mr känne mache, was mr wànn, 's Kàtele un
                        ich... 's isch mi Fraü, wo Kàtele heisst... mr hàn jetz
                        sogar e Bureau de placement ag'fange... mr
                        verschaffe-n-in de Dienstbote Plàtz... um Bezahlung! un
                        iwerhaüpt, was sich presentiert, fir Geld z'verdiene,
                        das iwernàmme mr, seig's was es will... hitigstags derf
                        me nimmig halwer eso blöd si, we me züe ebbes ku will.
                    

        
",1,lustig-drei-schwarze-liebschafte,178,14,0.0786516853932584,,,,,,,,,,,
comedy,KÀTELE,F,,,,"
          
Kàtele

          
(streckt dr Kopf ine rechts)

          
Bisch allei, Joseph?

        
",2,lustig-drei-schwarze-liebschafte,13,1,0.0769230769230769,,,,,,,,,,,
comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"
          
Joseph.

          
Jà, liewe Fraü... kumm nur ine.

        
",2,lustig-drei-schwarze-liebschafte,11,2,0.1818181818181818,,,,,,,,,,,
comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"
          
Joseph.

          
Los, Kàtele... sag em doch nitt allewil dr Alt, im Herr
                        Himmel, 's isch doch allewil unser Herr.
                    

        
",2,lustig-drei-schwarze-liebschafte,25,6,0.24,,,,,,,,,,,
comedy,KÀTELE,F,,,,"
          
Kàtele.

          
Oh! loss mi geh mit dim Herr... Dü machsch Dich jo als
                        z'erst lustig iwer ne, wenn er Dir vo sine Narrheite
                        verzählt.
                    

        
",2,lustig-drei-schwarze-liebschafte,30,3,0.1,0.340341705689213,0.483894375290783,1.25553080115864,0.5152399310589758,1.3967948408461528,0.5151195167043224,0.2126719022578556,0.7395327824710789,0.235149158725386,0.7386772092812421,1.4427463185738714
comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"
          
Joseph.

          
Ich müess awer o ebbes höre allewil... erst gestert hat
                        er mir wieder dr Kopf versàgt... er hat mr verzählt,
                        wie wit as es isch vo do bis in dr Mond un bis in
                        d'Sunne.
                    

        
",2,lustig-drei-schwarze-liebschafte,42,1,0.0238095238095238,0.2581922619312178,0.3934771097134751,1.3757096260837351,0.4565169307737854,1.570697548802806,0.4321138165110343,0.1787643473187103,0.7335182050292133,0.2135745600498185,1.0885843192470734,1.6900977154795018
comedy,KÀTELE,F,,,,"
          
Kàtele.

          
Das glicht em wieder... me ka jo sage so wit as me
                        will... 's geht's Nieme geh messe!
                    

        
",3,lustig-drei-schwarze-liebschafte,24,1,0.0416666666666666,0.1636724851670123,0.3934771097134751,1.2015990754701575,0.1989722179392072,1.3342455990656266,0.2734246500170014,0.1787643473187103,0.2227714727540975,0.2135745600498185,1.0885843192470734,1.4425116750113904
comedy,KÀTELE,F,,,,"
          
Kàtele.

          
Er isch doch sunscht nitt eso g'spràchig, dr Herr.

        
",3,lustig-drei-schwarze-liebschafte,13,1,0.0769230769230769,0.1909438324267146,0.3934771097134751,1.3481594203664575,0.2664329190553131,1.559400711488625,0.3240201758540807,0.1787643473187103,0.2227714727540975,0.2135745600498185,1.0885843192470734,1.650171843275587
comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"
          
Joseph.

          
Jà, sunscht bringt me-n-em kei Wort züem Mül üse... awer
                        wenn er vo dr Astronomie red', so isch's ganz
                        anderscht... me müess em halt die unschuldige Freid
                        lo... hat er nitt sogar in siner Narrheit scho g'sàit,
                        er heb dr Mond un d'Sunne g'woge!
                    

        
",3,lustig-drei-schwarze-liebschafte,57,8,0.1403508771929824,0.2100663360923737,0.42795926005662,1.0308651409426486,0.2574252915686473,1.109322051736461,0.3512298180864009,0.0409114629925255,0.2836956988555917,0.1842816783082525,0.6374964710016485,1.173866317731779
comedy,KÀTELE,F,,,,"
          
Kàtele

          
(schlat d'Hànd z'amme)

          
Ich's möglig, ass dr Mensch eso wit awe ka ku!

        
",3,lustig-drei-schwarze-liebschafte,21,1,0.0476190476190476,0.0645747490984963,0.901990470494851,1.2989183980263177,0.1034268743735105,1.4738307553719423,0.1115355186274524,0.0409114629925255,0.0609242261014942,0.0542148771590343,0.5570379963202431,1.5982860259490697
comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"
          
Joseph.

          
Un wie gross meinsch Dü, ass er isch, dr Mond?

        
",4,lustig-drei-schwarze-liebschafte,15,1,0.0666666666666666,0.7778218416673048,1.4266056913963392,1.578281778397859,0.5819639557015561,1.6899873312324627,0.7182024779474167,0.3090349942167424,0.8126834381906825,0.7725977534909418,0.4629675241009087,1.7001445862894944
comedy,KÀTELE,F,,,,"
          
Kàtele.

          
Dr Mond... wie mi kleine Pfanne ung'fàhr... do brücht me
                        kei Specktifig, fir das z'sàh!
                    

        
",4,lustig-drei-schwarze-liebschafte,22,2,0.0909090909090909,0.9072793982268648,1.4266056913963392,1.7418609008781814,0.5819639557015561,1.8134920757985296,0.8587366168864042,0.3090349942167424,0.8126834381906825,0.7725977534909418,0.4629675241009087,1.797482466708351
comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"
          
Joseph.

          
Ich weiss nitt, wie gross as Di kleine Pfanne-n-isch,
                        awer wenn Dü-n-em eso ebbes thàtsch sage... doch los...
                        siter ebbes Zit hat er e wenig g'schangiert... er lüegt
                        weniger dur si Specktifig un isch iwerhaüpt unrüehig...
                        un red' als Sache... me wott schiergar meine, er seig
                        verliebt.
                    

        
",4,lustig-drei-schwarze-liebschafte,62,6,0.0967741935483871,0.9988825663952972,1.6288866136195304,1.8366075042944077,0.5942594348067913,1.84975316827074,0.9092522509359856,0.4604617052874754,0.9379766402055472,0.9758359917801934,0.603512742952603,1.8489144460658449
comedy,KÀTELE,F,,,,"
          
Kàtele.

          
Ah!... hasch Dü das o bemerkt?... 's isch mr doch
                        gsi!... denn ich o ha ne scho hore rede fir sich
                        vo-n-ere Venüs, wo-n-eso schön soll si... was ka jetz
                        das fir e Jumpfer Venüs si... er isch als ganz
                        verklàrt!
                    

        
",5,lustig-drei-schwarze-liebschafte,57,5,0.087719298245614,1.168711255051799,1.5653794152289282,2.025981161795202,0.5582932615493865,2.0322961962099964,1.0731668804479924,0.6014033797377358,0.8784440898450067,0.9494546294402356,0.6721222661525615,2.00507784089744
comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"
          
Joseph.

          
Nitt wohr? Erst gestert ha-n-ich g'hört, ass er
                        deklamiert hat do, wo-n-er allei gsi isch... « Endlig,
                        endlig isch er jetz do, dà schöne Tag... Morn ka-n-ich
                        se jetz endlig sàh... Morn geht se dure... Die
                        G'legeheit will ich jetz awer o benutze, wenn nur schön
                        Wetter isch... »
                    

        
",5,lustig-drei-schwarze-liebschafte,68,6,0.088235294117647,1.184464551179167,1.3275921197277432,1.8925169488571376,0.6012173803551495,1.923911354107333,1.0996150748636644,0.69839904361669,0.9647282750083208,0.9726492251227996,0.747633560985797,2.0743682784828072
comedy,KÀTELE,F,,,,"
          
Kàtele.

          
Ah!... voilà... do hat er schint's e Brief biku vo-n-
                        ere, ass se kunnt, un jetz hat er Angst, as es kunnt ku
                        regne un ass se das viellicht kännt abhalte... Wer mag
                        jetz das si, die Jumpfer Venüs? kennsch Dü ebber eso do
                        ummenander?
                    

        
",6,lustig-drei-schwarze-liebschafte,59,5,0.0847457627118644,0.4712174586103582,1.239592936801803,1.639401461408562,0.1226802990271039,1.6021877945480163,0.6728020411289947,0.6472152620356819,0.2129690629191326,0.2542663487908919,0.3066700674848123,1.7769378475953157
comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"
          
Joseph.

          
Nei, awer uf das kasch Dü nitt geh... Venüs isch
                        wohrschinlig ihre Vorname... ich ha-n-en scho g'sah im
                        Kalender.
                    

          

        
",6,lustig-drei-schwarze-liebschafte,27,1,0.037037037037037,0.3417599020507982,1.239592936801803,1.4758223389282392,0.1226802990271039,1.478683049981949,0.5322679021900072,0.6472152620356819,0.2129690629191326,0.2542663487908919,0.3066700674848123,1.6795999671764583
comedy,KÀTELE,F,,,,"
          
Kàtele.

          
Aha... still... jetz kunnt mr ebbes i... 's Marie, wo
                        Magd isch dert àne-n-an uns, hat mr g'sàit, ass si
                        Herrschaft e Nièce erwartet dà Morge... isch das ebbe
                        Die, un will se dr Herr Himmel viellicht hirothe? Was
                        meinsch, Joseph, we mr e Fraü in's Hüs bekàmte!
                    

        
",7,lustig-drei-schwarze-liebschafte,64,8,0.125,0.2262943050301262,1.1268126840506327,1.3356435450992112,0.0513567064452762,1.3438723913324122,0.4374811830329813,0.5498072195539591,0.0876758609042679,0.0510281105016403,0.2031382974558224,1.5940526427096662
comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"
          
Joseph.

          
Jà... derno wàr halt unsere schöne Zit umme!... awer er
                        in sim Alter hirothe... ich ka's schier nitt glaüwe, un
                        doch...
                    

        
",7,lustig-drei-schwarze-liebschafte,30,4,0.1333333333333333,0.0191622145348303,1.040992680025147,0.997266254155418,0.0513567064452762,1.068561514487016,0.2126265607306012,0.367954082111173,0.0862841851633141,0.0231945956825637,0.2664101106866058,1.3167619797944867
comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"
          
Joseph.

          

            
G'sang

            
(Partant pour la Syrie)

            
Mir lehn's bi dem nitt bliwe,

            
's derf uns kei Fraü in's Hüs,

            
Sie thàt uns G'setze schriwe

          

        
",8,lustig-drei-schwarze-liebschafte,31,2,0.064516129032258,0.0034089184074627,0.5261167074475688,0.6256899443596121,0.0084325876395132,0.6183479113368803,0.1861783663149291,0.2709584182322188,0.0,0.0,0.1908988158533704,0.6437195243088013
comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"
          
(Mitnander)

          

            
Drum thien mir jetz o schwöre,

            
Das soll un derf nitt g'schàh,

            
Mir wànn dàr Venüs lehre,

            
Wo si ne Mann soll nàh.

            
}bis

          

        
",8,lustig-drei-schwarze-liebschafte,31,3,0.0967741935483871,0.0034089184074627,0.0895006694720207,0.3401845114075265,0.0084325876395132,0.5411846452833065,0.0063244407296349,0.05401866858901,0.0,0.0,0.4199874777541209,0.5784343549597036
comedy,KÀTELE,F,,,,"
          
(Mitnander)

          

            
Drum thien mir jetz o schwöre,

            
Das soll un derf nitt g'schàh,

            
Mir wànn dàr Venüs lehre,

            
Wo si ne Mann soll nàh.

            
}bis

          

        
",8,lustig-drei-schwarze-liebschafte,31,3,0.0967741935483871,0.0034089184074627,0.0895006694720207,0.5085333210635908,0.0084325876395132,0.832527153918238,0.0063244407296349,0.05401866858901,0.0,0.0,0.6490761396548713,0.8539886309789573
comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"
          
Joseph.

          
Un züedem hà mir o noch d'Chance fir z'erwe, wenn er
                        nitt hirothet!
                    

        
",8,lustig-drei-schwarze-liebschafte,19,2,0.1052631578947368,0.1294575565595599,0.3258738058470969,0.8808530555460518,0.0,1.2120267430655964,0.1405341389389875,0.0,0.0,0.0,0.6120626908321668,1.1455524574258775
comedy,KÀTELE,F,,,,"
          
Kàtele.

          
Tiens... 's isch jo wohr... er hat jo glaüb keine
                        Frind?
                    

        
",9,lustig-drei-schwarze-liebschafte,16,3,0.1875,0.1294575565595599,0.3258738058470969,0.8101455082780881,0.0,1.0887901526628934,0.1405341389389875,0.0,0.0,0.0,0.4581773238015009,1.0162172016403257
comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"
          
Joseph.

          
So viel ich weiss alleweg nitt... siter ass mr do sin,
                        isch jo noch nie kei Mensch züe-n-em ku... un schriwe
                        thüet er o in Nieme... doch halt... 
jetz kunnt mr ebbes
                        i: gestert z'Nacht hat er par extra ordinaire e Brief
                        g'schriwe un hat ne noch salwer uf d'Post tràit... er
                        hat g'sàit, er gieng doch üs.
                    

        
",9,lustig-drei-schwarze-liebschafte,73,3,0.0410958904109589,0.1294575565595599,0.5767615618733514,0.978492349189378,0.0,1.2749896344138263,0.1405341389389875,0.0,0.0,0.0,0.4581773238015009,1.2174678742737646
comedy,KÀTELE,F,,,,"
          
Kàtele.

          
Eh... das isch an si Venüs gsi... wege dem kunnt se
                        viellicht hit?
                    

        
",9,lustig-drei-schwarze-liebschafte,18,2,0.1111111111111111,0.1294575565595599,0.5767615618733514,0.8101435395333138,0.0,0.983647125778895,0.1405341389389875,0.0,0.0,0.0,0.2290886619007504,0.941913598254511
comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"
          
Joseph.

          
's isch möglich... doch i glaüb i hör ne ku... gang...
                        fahr ab in Di Kuche 
('s Kàtele geht üse rechts, dr
                            Joseph stàibt ab).

                    

        
",10,lustig-drei-schwarze-liebschafte,34,2,0.0588235294117647,0.1294575565595599,0.9530931959127328,0.8943149912441839,0.0,0.9716038397703632,0.1405341389389875,0.0,0.0,0.0,0.0,0.9682353311854164
comedy,Herr HIMMEL,M,astronomer,professionals_scientific_technical,,"
          
Herr Himmel.

          
Aha... sin Ihr do Joseph?... was doch das ebbes schön's
                        isch, d'Astronomie!... 's blibt ere nit verborge... gar
                        nit!... me weisst jetz sogar, was dr Mond un d'Sunne un
                        d'Sterne fir Metall in si hàn!... d'Sterne, wo doch
                        scho-n-eso wit sin vo do, ass ihre Heitere, wo doch 77
                        Taüsend Stund z'rucklegt in ere Secunde, 75 Johr brücht
                        fir do uf d'Erde z'ku!
                    

        
",10,lustig-drei-schwarze-liebschafte,93,10,0.1075268817204301,0.1062931799736182,0.8002105319327496,0.744756606227204,0.0067460701116105,0.8166122478683826,0.1174868637348979,0.1850870747514278,0.0006958378704769,0.0139167574095382,0.1473301631713697,0.8711165010980146
comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"
          
Joseph.

          
Aha!... jetz packt's en wieder a... ich will em e wenig
                        helfe.
(lüt)
 Meine Se, hat's o Lit dert owe, Herr
                        Himmel?
                    

        
",11,lustig-drei-schwarze-liebschafte,34,5,0.1470588235294117,0.1117474494255586,0.8002105319327496,0.8109674797393162,0.0202382103348317,0.925907113553264,0.1276059689023138,0.271516944493844,0.0006958378704769,0.0139167574095382,0.2065516812876968,1.0062564048078362
comedy,Herr HIMMEL,M,astronomer,professionals_scientific_technical,,"
          
Herr Himmel.

          
Z'erst will ich Eüch sage... 's git kei « unte » un kei
                        « owe »... d'Mensche heisse g'wöhnlig « owe », wo se dr
                        Kopf hàn... un « unte », wo se d'Fiess hàn... awer
                        z'Nacht derno sage se 's gliche, un ihre Position isch
                        doch grad 's Gegetheil... denn mr sin 
grad wie Gufe, wo
                        ringsum in ere Balle thàte stecke un wo me derno thàt
                        ummedràihe...
                    

        
",11,lustig-drei-schwarze-liebschafte,86,7,0.0813953488372093,0.1156433561769447,0.5493227759064953,0.6899141199081064,0.0298754533514182,0.8177753930058174,0.1348339011647537,0.333252565738427,0.0006958378704769,0.0139167574095382,0.2488527656565019,0.9015342348242696
comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"
          
Joseph.

          
Das isch alles recht... awer, wie kunnts denn derno, ass
                        z'Nacht züem Exempel d'Milch nitt üslaüft, wenn dr Hafe
                        z'unterscht z'ewerscht steht?
                    

        
",12,lustig-drei-schwarze-liebschafte,33,2,0.0606060606060606,0.1156433561769447,0.5493227759064953,0.8809688480716966,0.485049559124054,0.9819079879476404,0.1348339011647537,0.333252565738427,0.0006958378704769,0.0139167574095382,0.2488527656565019,1.121191171689175
comedy,Herr HIMMEL,M,astronomer,professionals_scientific_technical,,"
          
Herr Himmel.

          
Das kunnt her, will d'Erde-n-alle Gegestànd an sich
                        zieht, am Tag wie z'Nacht.
                    

        
",12,lustig-drei-schwarze-liebschafte,23,2,0.0869565217391304,0.1292790298067958,0.1729911418671136,0.7939757704850421,0.518779909682107,0.975845929533444,0.1601316640832934,0.5493272400944675,0.0006958378704769,0.0139167574095382,0.3969065609473197,1.1571649220135698
comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"
          
Joseph.

          
Dass müess si... denn se hat mich diemol o azoge
                        z'Nacht... d'Stege-n-awe!... ich ha-n-è Fehltritt
                        g'macht un hasch mi g'sàh... ich bin eso g'schwind
                        dunte gsi as wenn's am Tag gsi wàr.
                    

        
",12,lustig-drei-schwarze-liebschafte,47,1,0.0212765957446808,0.0229858498331776,0.0,0.4700862665360628,0.5120338395704963,0.6247323860423941,0.0426448003483954,0.3642401653430396,0.0,0.0,0.24957639777595,0.7891751024991532
comedy,Herr HIMMEL,M,astronomer,professionals_scientific_technical,,"
          
Herr Himmel.

          
Un Ihr meine noch, eb's o Lit hat dert owe!...
                        Wisse-n-Ihr denn nitt, ass es dert viel grössere un
                        schönere Welte hat, wo màngmol bis acht Mond drum umme
                        gehn, wàhrend ass mir do nur einer hàn.
                    

        
",13,lustig-drei-schwarze-liebschafte,50,5,0.1,0.0229858498331776,0.0,0.4700862665360628,0.5120338395704963,0.6247323860423941,0.0426448003483954,0.3642401653430396,0.0,0.0,0.24957639777595,0.7891751024991532
comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"
          
Joseph.

          
Jo... un dà müess noch voll si, bis ass er e wenig
                        Effekt macht!
                    

        
",13,lustig-drei-schwarze-liebschafte,19,2,0.1052631578947368,0.0190899430817916,0.0,0.6802947944122159,0.5023965965539098,0.9332849552538852,0.0354168680859555,0.3025045440984567,0.0,0.0,0.4830642619049825,0.9766586525244254
comedy,Herr HIMMEL,M,astronomer,professionals_scientific_technical,,"
          
Herr Himmel.

          
Was isch denn derno dr Mensch uf dr Erde, Joseph... uf
                        dem Sandkärnle, wo in dr Unendligkeit mit noch viel
                        Andere-n-umme schwebt!... Wie Omeise laüfe mr drum
                        umme, un wenn d'ganze Menschheit uf eimol z'Grund
                        gieng, so thàt das in dem allem nitt 's G'ringste
                        changiere.
                    

        
",14,lustig-drei-schwarze-liebschafte,61,7,0.1147540983606557,0.0229858498331776,0.0,0.5905969050920644,0.0568597337978606,0.9313554002133508,0.0426448003483954,0.4142346012358118,0.0,0.0,0.5253653462737875,0.9551026710078936
comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"
          
Joseph

          
(fir sich)

          
Ich bi nitt vo dr gliche Meinung... wenn jetz nur er
                        allei thàt sterwe un hätt uns nitt in si Testement
                        g'setzt, so wàre mir do im e schöne Dunkes, 's
                        Kàtele-n-un ich!
                    

        
",14,lustig-drei-schwarze-liebschafte,44,4,0.0909090909090909,0.0977088986741578,0.157745202333997,0.650587832788354,0.0875155614484522,0.9468916019442446,0.1272863985228577,0.1981599268797713,0.1276866830687789,0.0,0.3773115509829697,0.9236419268808352
comedy,Herr HIMMEL,M,astronomer,professionals_scientific_technical,,"
          
Herr Himmel.

          
Nit, Joseph...

        
",15,lustig-drei-schwarze-liebschafte,7,2,0.2857142857142857,0.111344572304009,0.157745202333997,0.8161150165686344,0.1212459120065051,1.220128766156448,0.1525841614413974,0.4142346012358118,0.1276866830687789,0.0,0.5253653462737875,1.2614916861553889
comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"
          
Joseph

          
(unterbricht ne)

          
Hein!... worum nitt...

        
",15,lustig-drei-schwarze-liebschafte,11,1,0.0909090909090909,0.1058903028520685,0.157745202333997,0.7499041430565223,0.1077537717832839,1.1108339004715666,0.1424650562739816,0.3278047314933956,0.1276866830687789,0.0,0.4661438281574604,1.126351782445567
comedy,Herr HIMMEL,M,astronomer,professionals_scientific_technical,,"
          
Herr Himmel.

          
Nit thüet dr Geist so in d'Höche schwinge, wie
                        d'Astronomie!
                    

        
",15,lustig-drei-schwarze-liebschafte,17,3,0.1764705882352941,0.114980751938636,0.157745202333997,0.751680966511459,0.1302406721553192,1.1408047870380935,0.159330231553008,0.6759733048453231,0.1276866830687789,0.0,0.2890574098535013,1.34506982585796
comedy,Herr HIMMEL,M,astronomer,professionals_scientific_technical,,"
            

              
G'sang

              
(Ah te dirais-je Maman)

              
Sternle, wie sin Ihr so schön,

              
Wenn ihr z'Nacht am Himmel stehn!

              
Wie so gern thüe-n-eüch b'schaüe

              
Un mi Seel eüch avertraüe!

              
Sternle, Sternle-n-unbekannt,

              
Sin ihr viellicht 's g'lobte Land?

            

          
",15,lustig-drei-schwarze-liebschafte,49,7,0.1428571428571428,0.1110848451872499,0.2740759228634174,0.8308306395803244,0.1206034291387327,1.256814656714674,0.1521022992905681,0.8558278856780088,0.1286807371694602,0.0513477325782267,0.4425312806485021,1.5396037047035112
comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"
            
Joseph

            
(züe glicher Zit mit ere Variation)

            

              
Was hat er z'verzähle wieder?

              
Vor de Sterne kneit er nieder,

              
In de Wulke thüet er schwewe,

              
Kràbst wer weiss wie hoch.

              
Glaübt me, we me-n-ihn thüet b'schaüe,

              
Ass er jetzt noch denkt an d'Fraüe,

              
Un thàt's ebber denn errothe,

              
Ass er hat im Sinn z'hirothe?

              
D'Astronome sin halt Narre,

              
Ich ha's ebbe scho-n-erfahre,

              
We me müess mit ihne lewe,

              
Wird me's wisse doch.

            

          
",16,lustig-drei-schwarze-liebschafte,97,8,0.0824742268041237,0.0227261227164186,0.1801762514665918,0.6944015239661486,0.0562172509300881,1.0683860059659285,0.0421629381975661,0.9129836046043328,0.0009940541006812,0.0513477325782267,0.5117780604068225,1.354010780425666
comedy,Herr HIMMEL,M,astronomer,professionals_scientific_technical,,"
          
Herr Himmel.

          
Zeige jetz, Joseph... mache-n-ass Ihr fertig werde un
                        lehn mi derno-n-allei... ich will durchüs nitt
                        derangiert si dà Morge... höre-n-Ihr, Joseph? durchüs
                        hitt!
(fir sich)
 am Zehne-n-un 17 Minüte müess sie sich
                        ifinde
(er lüegt uf d'Ühre)
 's isch jetz Dreiviertel... 

                        ich ha grad dr Zit mich z'rischte
(er macht sich
                        z'schaffe-n-am Tisch)
.
                    

        
",17,lustig-drei-schwarze-liebschafte,84,11,0.1309523809523809,0.0437001070086608,0.2235987574714912,0.6795059560173083,0.0520328470948247,1.0006673499263008,0.0793952150788381,0.7361952346766631,0.0474255752166008,0.0513477325782267,0.4407865821684875,1.2269866696583986
